Text,User ID,User Name,Nick Name New,IP Address
从群众中来，到群众中去，这话是好话。字研后就变成了：利润从群众中来，东西卖到群众中去。请大家也字研一下二者的顺序,1616933445,一语披之,一语披之,重庆
狗屁，完全两码意思，米粉就是挟持民意。,154141222,daer110997,错误代码-47,广东
支持小米的是群众，不支持小米的是？,1144669559,红烧__兔子,红烧__兔子,天津
说得好，同理类推，娱乐明星也是走的群众路线,2182556539,seface666,seface666,江苏
OPPO设计师吗，那人，,2478203498,长生乂,头疼的第几天😈,四川
雷总给自己分99亿在前面30年那是要被杀头的,6482201635,一刀一纯爱战士,贴吧用户_JQGD5Q5,广东
教主发言了啊，大家留心听讲,186742963,lalayzqm,lalayzqm,广东
雷军知道自己在说什么嘛？,4612825577,逆天而行终星落,秋风五丈原Ω,山东
哥谭的噩梦，蝙蝠侠的老对手,4447494647,沈力PM,沈力PM☜,广东
你喜欢我讨厌正常。都是群众，谁也不比谁高贵。,783751398,daxianren4,daxianren4,浙江
资本家聊群众哈哈哈哈哈哈哈哈哈哈哈哈,2616168476,鸶巡耕,公知的霸霸💦,福建
印度群众也是群众对吧,6340584549,非直勿曲,非直勿曲,江西
雷军 金帆,2087965058,蘑菇加辣椒6,细腻阿利森😈,云南
后面的说法他们其实也不懂，但是能触发条件反射,908261197,sunrong2000813,newo,上海
请晒出你的小米su7,3200110953,cc1230pang,CA26k,宁夏
不要看资本家怎么说，而要看资本家怎么做（没错是资本家不是人民富豪，毕竟注册地不在国内）,802843239,芙兰的胖次君,大叔的荷鲁斯之眼,重庆
雷兔兔，雷自如，一个收买裁判的运动员也配得到尊重吗,2701409634,我叫tcz,情♬王子毛家超,重庆
爆了,2017810168,abc764702418,令人感叹😭,上海
爆了,2017810168,abc764702418,令人感叹😭,上海
明显米猴也都是收了钱办事的手机汽车帖子必有米猴聚集，这里发帖是算KPI的。但是有个910B的帖子就极其干净估摸着猴子在这里发帖了也不算KPI。,912065470,江骏8,Dualha🐶,江西
我就没见过华为的领导说这类话，天天把zf，国家挂嘴边，完事了圣人粉丝还要给别家扣帽子,607933937,漫天灰机啊,漫天灰机啊,浙江
不讲道理只讲信仰？,935073456,闲的没事仍辣条,猫腻藏梨雨º,河北
