Text,User ID,User Name,Nick Name New,IP Address
"又开始编故事了是吧？
#(笑眼)#(呵呵)#(阴险)#(怒)",3052074781,V_V浪子不死,Lee_v2,河南
gkd,3445915864,不见浂,Acnkalion,江苏
什么故事大王，大伙散了吧，楼主编不出来了,3470428025,怠惰的学生,入土,山西
你们是平等的，你不要当选择项啊哥，你还让她挑上了，给她脸了,5414659472,感性的fcfsd,正义执行官大户爱,北京
快马加编,6562888858,多情善感涛果子,多情善感涛果子,湖南
你们是平等的，你不要当选择项啊哥，你还让她挑上了，给她脸了,5414659472,感性的fcfsd,正义执行官大户爱,北京
gkdgkd bmj,5116199635,热血的牛逼少年,我嘞个豆豆鞋,山东
见id九成九都是编的😓,2687003762,咸鱼般智障贩子,SaltFun,上海
gkd,5530660097,,微雨俱东来,山东
你这林伟翔什么冠军啊,4642562700,yu求不满的akf,°¯᷄◠¯᷅°,河南
玛德被删了,5414659472,感性的fcfsd,正义执行官大户爱,北京
gkdgkd,6478861895,,闽瘩伪,广东
cy 后续求踢,3886480283,要不要一起烧雪,月巴小鲤,河南
cy,6080007709,wrk王汝康,sddddlkkk,湖北
赶上直播了,2266153294,,跑步就是为了炫*子,河北
cy,3025621871,烟雨生尘,爷是劲夫,陕西
gkd,1474056918,,贴吧用户_Q1DEXMM,江苏
gkd,5281154508,蝎子莱莱258,蝎子莱莱250,湖北
gkd,4692354175,,贴吧用户_a18C45C,江苏
快,6332450630,HenryST5,HyHenry33,北京
3,5090821976,huijian12138,贴吧用户_aeMC28E,江苏
快一点,6467367686,,贴吧用户_JSeEUEJ,陕西
你还搁这嘴硬呢，待会被人蹬了，哭都哭不出来咯,2641702100,吊打黄家豪,吊打黄家豪,福建
gkdgkd,2332320818,xyrlisa2006,泠潼5ºC,上海
赶上直播了,1146401601,w楼主神也,铁球子👹,江苏
3,4922234713,WJR061030,jpsisnr018,北京
什么青梅打不过天降,4071512506,此为画中钗,我后悔啦,江苏
cycy,5536826877,天飞翔之飞龙,天飞翔之飞龙,吉林
林伟翔？,1256969359,内豪剑,骑猪追太阳,甘肃
都那么久了还不更，似了？,2321077201,赫卡里姆22,抬头便是满天繁星,广西
你都从了你姐了？青梅竹马也有你的份,2712672899,赫者prince,clownslee,江苏
林伟翔？他不是还在打墨家机关道吗？,2867489770,enjoy自行车v不,喜欢de人不喜欢我,新疆
gkd,4486308751,塔利亚波特曼,贴吧用户_aGMZA3Z,湖北
gkd,4486308751,塔利亚波特曼,贴吧用户_aGMZA3Z,湖北
gkd,3441594717,IF丶honest,✨K🔥M✨,广东
不是哥们，你什么冠军呀，能和lwx比,4878243644,瑞或许,吃我一刀17,河南
快进导哭着回来找你,1116314156,心痛小杰enjoy,芝士改变不了命运,广东
gkd,5173467251,陈折沙,沉沙就雨,山东
6,4472867341,快乐之李某人,fang艾,广西
楼主编到这里骗回复水贴呢，大火散了吧,2079150681,黄金脆稽堡,黄金脆稽堡,山西
gkd,3527419650,羽凡5201314,羽凡5201314,上海
编故事尝到甜头了是吧,2085417605,xuhaoyuan2014,念无与为乐者º,江苏
速更,4819866090,不合理的二哈,你说得对，但是…,北京
丝了？,6556116037,骑手使命必达,😅👊🏻😡😨,湖南
快更,4080117964,爱吐司的老鼠,爱吐司的老鼠,浙江
权衡一个小时是吧,2807033133,顽童吃柠檬,顽童吃柠檬,河南
"打老婆，不用拖把，不用热水瓶，那能用什么呢？没错，无非就是殴两拳、踹两脚；这样软手软脚的男人，素质品味修养真的很低。
古语有云：三天不打，上房揭瓦；两天不揍，浑身难受。这就是说老婆就得打就得揍，那些打老婆不用拖把不用热水瓶的人只能说他们只会一味的效仿古人而不懂创新。而如鄙人般的高端人士，却把这种优良传统发扬光大：打老婆，就得用拖把抡、用热水瓶砸！相较于那些不用拖把不用热水瓶的人，素质整整提高了两个档次。
任何事做到极致都是一门艺术，打老婆，只要你会打，打得够狠，打得够凶，打得她哑口无言、满地找牙、跪地求饶、不敢宣扬，那么，你就是一个地地道道的艺术家，就是英国皇家艺术学院也不能否认你的艺术资质。而那些不用拖把不用热水瓶的人，只能说他们，完全不懂艺术，只为泄愤，只为出气而打老婆，根本没有把这种行为上升到艺术的高度，这样的人，品味真的很低。
打老婆，还能看出一个人的修养，每当鄙人的良师诤友来访时看到鄙人正在进行用拖把用热水瓶打老婆的这种艺术行为，无不啧啧有声的称赞道：“高，实在是高！几日不见，您的艺术修养又提升了一个档次。”每当这时，鄙人总是谦逊地摆摆手回道：“言重，言重；无他，唯手熟耳。”友人们的赞扬，从侧面，把鄙人的这种高修养描画得淋漓尽致。反观那些打老婆不用拖把不用热水瓶的，鄙人有时交友不慎，也不幸遇到这样的人，鄙人有次就造访过这么一个，鄙人当时去到他家，看见他老婆小声抽泣，脸有淤青，乃质问道：“你刚刚打老婆了？”那人脸有愧色地回道：“她犯贱……我只打了她一巴掌……”我当时就掏出内裤里的小刀把他家的床单割了，与他“割席分座”，这样子的人，懂不懂什么叫打老婆？抽了一巴掌也好意思自诩“打老婆”？这种低修养的人鄙人真是愧与其为伍。
每当鄙人出入各种社交场合如鸡尾酒会等，众人无不纷纷过来敬酒的，而那些打老婆不用拖把不用热水瓶的，往往只能一个人缩在角落里自怨自艾",2418208660,gyl59359,gyl59359,四川
快快快，没了？,4472867341,快乐之李某人,fang艾,广西
cy,1069917765,卡比卡比zz,卡比卡比zz,北京
没办法，他有冠军皮肤，你比不过他,967532913,ahdkehkdbsjyf,ccccc720,广东
冠军AD，很优秀的,2105006445,666as天枰,陈浊流,江苏
赶上直播了,4839014776,光头滋水王八,光头滋水王八,河北
3,2908505059,,贴吧用户_7MVE6C5,江苏
"最爱看的环节来啦！
水出个性
我要夺回属于我的经验
跟上老东西的节奏！",4979930206,家r们谁懂啊,最少也是万里挑一,安徽
🤡,1118706093,额鹅鹅鹅893,你的椰,湖北
3,4167300687,AAAkora,红烧电瓶车,江苏
快马加鞭,5630150073,,😰😰6,湖南
？人呢，lz别哭了，让8u🚪笑一笑,2497098453,TheHotSpring,TheHotSpring,浙江
快马加鞭,3219805948,我能怎没名字了,点名批评😘,广东
🥢🐴➕💩,5420224494,gsshion,理不腻的塘,山东
lxw又千里送吊了，难怪在rng打得一坨,4284928653,刘xx最他妈帅,白色卡碧尼,贵州
废物,862194001,夜夜夜宵夜,夜夜夜宵夜,广东
老东西gkd,3515070138,比尔瓶盖00,一坨大粪￴,湖南
直播直播,3537948410,王者归来43122,nitryl,湖北
林炜翔是吧,5951900981,ym07204413,私密马赛sense,浙江
又来？假的假的,2383308812,竹管木木,阿童木呀鸭鸭,江苏
看见楼主这周表白方式，想起我当时跟我对象表白的时候了,4829080810,sasnoah007,长锋与天争º,广西
林伟翔？,1751932607,阿颉798,阿颉798,江苏
预判，lz别伤心，给你看个🤡,6539566589,KENZK821,独爱x,湖南
🤗我都不用编故事,681394422,bustedy,乐正绫⁣​,陕西
lwx是吧，你让他专心打比赛别谈恋爱了,1163640482,浅夏是小公举,向日葵⭐️,上海
这个lwx是翔翔QAQ吗,1574585629,东心之亭,与原不共戴天,湖北
更了t我,4867556019,45度天空有超哥,噜啦咪咕,湖北
林炜翔是吧,1614620936,day大都比,蜂蜜味黄毛,四川
林炜翔，什么过气ad,3185640622,枫川流狂,空条jo太郎♋,山西
林伟翔又是你，怪不得最近比赛那么菜,4034533609,百里云平,苏本玉º,广东
"捏mad,gkd",6443428698,,贴吧用户_JSSD888,天津
林炜翔？,2666092050,lemmon丿柠檬,至德广孝睿皇帝,山东
gkd,5977341553,枉宰捏,J8猫很担心你,北京
🤡快出来,5441947533,,-例外℃,江苏
互联网真是太精彩啦,2666092050,lemmon丿柠檬,至德广孝睿皇帝,山东
快进到青梅竹马选择海王黄毛抛下lz,6384287517,PsycholEdge,麦扣杰克孙,天津
速更,6609726624,hgx456789的家,孩子无敌了233,广西
GKD,6543751550,LlmkmkLmk,不等式秒了第一定律,江苏
蹲,2916139835,X小侠处女座,山有林兮.,江苏
gkd,4852679163,我笑我亦然,我笑我亦然,北京
速度更新啊,6379732188,giggity90,giggity90,河南
大眉哥？虽然冠军ad但我认为你大优,1434542407,爝螟,柳穿鱼-,山东
能不能编个完整的故事,1337826677,帅咔一枚,弥勒先,内蒙古
林伟翔？,298824588,RICEGRAIN21,不认识小鸟游,湖北
为了打搅想象力还挺丰富,5679687441,,LuLuzz,河北
后续呢,5420224494,gsshion,理不腻的塘,山东
cy,5459169969,桃的孤单零碎,mikasasuki,福建
人捏,4579399044,zyzyidog,吃吃吃吃吃吃啥,河南
cy了，有消息叉我,5854434523,老狗拒绝轮椅,老狗拒绝轮椅,山西
主页破案,6321934574,,第一千零六十条,江西
gkd,5982841149,槐影微凉梦,贴吧用户_GW4V84D,陕西
《简·爱》中，罗切斯特在一次家宴上向一位名叫英格拉姆的漂亮小姐大献殷勤，此时，简爱已经爱上了罗切斯特。其实罗切斯特也已爱上简·爱，他只是想试探简·爱对自己的爱情。,4853415412,曹世勋sunny,没有鼠鼠的无聊世界,河北
快马加编,6462289196,,万物的奇迹,江西
然后呢？,1888188589,MIni仓鼠先生,Mini仓鼠♂,山东
后续呢,4795577406,,哈特特,广东
cy,3908609610,,贴吧用户_5XZ24Wt,陕西
苏更,1481432223,小小鲜肉思密达,噜啦噜啦咧🌸,广西
林伟翔,4536960119,,贴吧用户_aRJKQ5e,江苏
孙吧，分享你新编的故事,6414696875,你搁这云呐,CN公民,河南
楼主人呢，不会失败了吧,5537540301,,很无聊的你,安徽
gkd,3963276862,makaba102,小子吃我跳劈,云南
gkd,5520417069,,贴吧用户_Ga6VE4P,浙江
编快点,4387906519,dj红地毯,DJ红地毯,内蒙古
不是你踏嘛表白啊,3680446770,,贴吧用户_5PVyt4W,四川
"寄了家人们
我是傻逼",3099428093,asd17600563049,吕煜,河北
不会偷偷找地方抹小珍珠了吧，说话啊楼主,2172229290,22memory2,樱速ლ,江苏
舔狗里的常青树，joker里的顶梁柱，麦当劳的吉祥物，哥谭镇的大头目，扑克牌的最大数，蝙蝠侠的大客户，备胎里的南波兔，黑名单里有房住，现实世界落魄户，沸羊羊都无语住，🤡的回答总是还会再爱🤡的下次总是一样失败🤡的成功总是从不存在🤡的故事总是大有人在🤡的出场总是千奇百怪🤡的退场总是相同姿态🤡的失败总是毫无意外🤡的传承总是千秋万代,948284655,fly彡浮生若梦,fly彡浮生若梦,浙江
没事 你推过来 我帮你验验货 看看是不是➗ 都哥们 我不介意,3539569862,这波一换一,这波一换一,重庆
3,5994905562,然爆they,书书秋,广东
一起玩原神就好了,1843346617,是方好惹,是方好惹,山东
后续呢？,5804322987,,苏州att,江苏
自己是不敢下手的，别人是不能看的,4462885162,,dog卷,浙江
别怕，uzi马上就到,1283294780,墓群去,dassee,上海
不是你编不下去了是吧,5892477948,罗马圣枪游侠,罗马圣枪游侠,广东
搞快点,6506787460,丁真19,章子平,新疆
cy,3642194160,whatfuck423,想尝尝爱情的苦❤️,山东
你直接跟她说:我踏马喜欢你，你答应我，别答应他,6050343801,Tkokokokok,Tkokokokok,河北
成🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡了,5949378372,王的玛SB,王的玛SB,江苏
gkd,6475713487,阳炎117,阳炎117,福建
3,1714245809,,贴吧用户_Qb78XG2,安徽
你又自编自导 是吧？,983191654,ylcazx,李伊峰爱张泽,江苏
3,6344805676,,＊阿山,新疆
3,6344805676,,＊阿山,新疆
3,6344805676,,＊阿山,新疆
人呢码的,1561069345,魔神万册,Alsh88,河北
速速更,2050609972,豪哥留名,游戏领域跳大神👑,江苏
"完结
我是傻逼",3099428093,asd17600563049,吕煜,河北
gkd,5944317595,IamSYL射手,IamSYL射手,上海
后续呢,5071364721,,贴吧用户_aeaPEb2,河南
楼主头像发下,648970779,SB萧巽,我叫滑小稽💤,广东
后续呢？,6614292645,是断桥呀,是断桥呀,江苏
3,4028259933,加794531758,-,湖北
3,4476540985,greatBcb,托卡马克吐温,湖南
后续呢,6462808557,Vankvass,Vankvass,湖北
故事编到尽头了是吧,5699900133,xingchen94520,_星尘_,广西
lpl那个lwx？,3939448964,,跳跳糖🐭🐭,云南
继续编啊,3473010677,LessSword,Seraphim,广东
只看小丑,4904664608,青你刚们会上影,漫卷山河,江苏
筷马加编,2591781149,羽竹笙,竹羽笙,四川
3,5271203584,,贴吧用户_aD5S1ES,重庆
最烦你这种，还暗恋三年又怂的又要限制别人谈恋爱，你A上去啊要是被拒绝了那她的事以后和你没关系了。。。暗恋三年你是等待破防吗好笑不！,1600003381,LB六翅,贴吧用户_QZV3R4V,广东
林伟翔？,2168065359,击汝一砖w,小坤炖蘑菇,山东
进来就看到lwx,5242496774,pikaz1,pleacher,广东
怎么没了？被爆杀了？,5260027983,,eLhY,北京
3,6541969658,古月Qixuan,她求我带,湖北
都青梅竹马了你不早点A，非要现在跟别人抢，早干嘛去了,6323716405,羔羊捏,羔羊捏,浙江
怎么还不更，急急急急急,2272866917,斗罗玉小刚,严飞繁♤,中国香港
急急急,5523685970,民川民川民川,民川民川民川,河南
你不干有的是人干,1674155550,再问飒了你,再问飒了你,安徽
gkd不然滨江道打🦶😋,5895558120,花骨埋香v,﹉～,天津
gkd,6588572962,ntr牛头人ntr,ntr牛头人ntr,湖北
cy,4343360119,啥玩意爱取不取,啥玩意爱取不取,山西
gkd,3039381372,一大碗肥皂水,罐头橘子,湖南
现在都没回复你，这不纯小丑了,1552953999,水不停地滴答,叁個柒,河南
放开那个女孩！！,4836733379,屁屁含,屁屁含,河南
这是我看过最硬气的小丑,6583591508,躺平了的鱼,我就是滚吹怎么了,山东
3,3917965307,,焯焯焯,福建
查验,6609975665,贝拉贝拉的头巾,贝拉贝拉的头巾,广西
lwx除了个混子冠军还有啥，大胆冲,3238731263,,暴风魔龙战神,广东
"捷足先登，快你一步
这是我的小尾巴",994698888,擼觀大帝,擼觀大帝,北京
不如uzi,6089315103,小仲的父亲,杰克爱德华,山东
3,3918836189,mmn48,恼火11,福建
3,1661620033,Jeff丶6,Jeff丶6,广东
哥们儿，你照片落我这儿了,2955709877,,可能是坐忘道吧,辽宁
后面呢,6551960755,励志要做键盘侠,贴吧用户_J5APCGb838,江苏
笑了两个号编不下去了是吧,3192553161,zxw643,超🐭,湖南
3,6465747498,,Dremig,浙江
3,4067343767,浪花流理犬,我有重度抑郁症,福建
打不过天降,2643260847,红莲咆哮,BloodE💥,河南
林伟祥？,6500918021,,确实挺不错的🤣,广东
难办，对面有vn皮肤,4339803723,,贴吧用户_aQtE4W1,山东
"烂炒
关注绮良良吧谢谢喵₍˄･ω･˄*₎◞ ̑̑◞ ̑̑",2954397919,蓼午子,天台团团,江苏
3,6603790082,NIgui666,NIgui666,广西
混子lwx？,2639623809,,100種·LIKE,江苏
跟你拟一个:我喜欢你，不管别的，一个回答一个以后，你看着办。（为什么这么说，因为他跟你那个认识的好了你看也难受，直接断是最好，明明也是那男的不行了，还有你应该是男的吧）,2672614430,,逛的,贵州
"这种女的你也看得上啊
还青梅竹马",1411663224,看今朝oo,清伴⛄,云南
cy,17596404116946,恋有缘,恋有缘,内蒙古
3,4620613543,,贴吧用户_a4M2DDR,广东
牛魔的,2118458274,虪靈,只想摸摸鱼,四川
3,5642619858,撒大暗室逢灯,贴吧用户_GAGR7yW,北京
扣她欢乐豆,4102547984,菻乀96,菻乀º,安徽
3,6472479061,机械暴龙战土,贴吧用户_JS3XUtV,上海
lz是不是若之，你先答应她，要不然你就是纯小丑了,1734747052,审计局之歌,恨吃糖醋里坤,江苏
林伟翔？,4143681755,,猪鼻吧怎么这么菜？,河南
+3,5100893890,起个名真波一,神清气爽的波一,天津
3,1698166281,,偶尔也怀念故乡,江苏
3,4868541540,笑里有清风521,笑里有清风,辽宁
快进到都是翅膀,4628516679,,。. .,山东
来碗翔世界冠军你怎么打,1317254206,炎枫i神月,JeskoC🌰,加拿大
👻男的幻想罢了,1969185971,嘩擀,嘩擀,黑龙江
3,4598077755,wzp01301221,七海建人-_-,河北
3,5336007550,是九师傅呀,九师傅呀,四川
漫画照进现实,4511940245,狗勾没有坏心,BrIaN,北京
GKD,6590151597,李会忘记我吗,李会忘记我吗,内蒙古
没错，是我浪味仙A上去的,4668260483,fixliles,fixliles,广东
"兄弟们，不是我不想玩真的，主要找个人表白，不管成功与否都尴尬的不行 ，真成了吧，搞对象麻烦，不成吧，你俩以后别说话了，哎，找演员演又费劲，自己编还得看心情，实在难
我是傻逼",3099428093,asd17600563049,吕煜,河北
你直接a上去怕个锤子,1624117057,表面兄嘚卢本伟,开心要超人,上海
难怪lwx这赛季打的跟是一样，破案了,1621442486,,贴吧用户_Q6ttZDM,辽宁
看到林伟翔没绷住,797328119,Miku灬音凌,黄金旷工º,上海
这女的叫白洋淀啊？,1337826677,帅咔一枚,弥勒先,内蒙古
赶上直播了,6599986715,,贴吧用户_JaMRb6N,广东
3,5878972680,,一个向日葵捏,天津
林炜翔是吧？怪不得在RNG打的这么烂,3922643735,还是你李哥啊4,-赞美太阳🌞,江西
"哦至于lwx，的确就是那个打LOL的，为什么想到他呢，因为今天刷到uzi把id改成jakeylove了，笑死了，脑子里不知道为什么lwx挥之不去了，或许是被lwx虚空强健了吧
我是傻逼",3099428093,asd17600563049,吕煜,河北
拉了拖大的,5161435084,lhr_0521,芝士雪豹😋😋😋,北京
+3,2685675045,106Frank,lz无敌了,山东
这就没了,6544112809,,不想学医的医学生,广西
"在此再找个演员，以前的演员已经成为很好的朋友不适合再搞这种了，我对着她演不出那种状态了，相当演员的扣一
我是傻逼",3099428093,asd17600563049,吕煜,河北
无异于我女朋友说她发现自己喜欢上别人了,3565372251,我密码跟qq一样,粉红💓🐭🐭酱,安徽
恭喜,1476211940,djjskskkdkdk,龙傲天,广西
来碗翔！,5697148760,夜何由彻,科举落榜生,四川
林伟翔？,5303458377,Sunshie不知道,洛杉矶龙卷风😤,贵州
"我也逛抗吧，不过我听不懂抗吧人说的话，听说抗吧还是一言堂，我也就不怎么看，至于我自己打了几千场吧，也就是个黑铁，我从来不研究游戏怎么玩才能玩的好，之前只玩剑圣和德莱文，现在也不咋打了，我喜欢皮肤，可能随便玩玩有皮肤的英雄，比赛不咋看所以，也不是谁的粉丝
我是傻逼",3099428093,asd17600563049,吕煜,河北
3,4600541672,fttyftyjfgj,fttyftyjfgj,山东
聊天记录呀，那不得不信了,747983442,a1156810309,月下观鸟☜,广东
急急急,2783024091,fzz15157,fe老师爱从雨,福建
林炜翔,1693217663,洗我被人,无敌大贱人,浙江
编故事是吧,805806758,lifuyaoy,李扶摇🌼,四川
"扑克牌里你是王，马戏团里你最忙，哥谭市里你最狂，数码宝贝小丑皇，舔狗里的常青树，joker里的顶梁柱，麦当劳的吉祥物，哥谭市的大头目，扑克牌的最大柱，蝙蝠侠的大客户，备胎里的NO.2，黑名单的常住户，pua你自己你最行，谁劝你就跟谁急，信息你是秒回的，舔狗你要当最棒的，身在添中不知添，回首已是犬中犬，初恋不知舔狗意，再闻已是犬中人，人有生死三千疾，唯有舔狗不可医.. 
我最后再说一遍，joker不是🤡，是致胜的王牌😎，他们演小丑需要不停的揣摩，仔细的思索，反复的练习，以及对细节的把控，和入微的观察……而你，只需要睁开眼就是他们触不可及的巅峰演绎。
🤡的出场总是千奇百怪
🤡的退场总是相同姿态
🤡的失败总是毫无意外
🤡的传承总是千秋万代
🤡的回答总是还会再爱
🤡的下次总是一样失败
🤡的成功总是从不存在
🤡的故事总是大有人在
而你 我的朋友
舔狗里的常青树
Joker里的顶梁柱
麦当劳的吉祥物
哥谭市的大头目
扑克牌的最大数 
蝙蝠侠的大客户
备胎里的南波兔 
黑名单里有房住
你配得上joker🤡这个称号
有考虑和蝙蝠侠演对手戏吗？
有考虑在街头卖兵长气球吗？
有考虑去马戏团展现才华吗？
有考虑去敌方野区放盒子吗？
有考虑腐蚀召唤复制随从吗？
有考虑当分裂果实能力者吗？
有考虑跟希斯莱杰比高下吗?
有考虑到麦当劳门口坐着吗？
有考虑去沙盒战队当辅助吗？
有考虑去和卢本伟抢老婆吗？
有考虑占卜家晋升序列八吗？
有考虑当扑克牌的大小王吗？",1699900824,终焉将逝,雪融℉,浙江
3,2578716676,嘎腰子咯,贫穷总想没事儿,江苏
我去拉瓦锡，人家带化学家你拿什么和别人比？,4131996894,一元丁真,-Revolver,湖南
3,5662245151,shehui484,shehui484,河北
我懂了 他是lwx 楼主是uzi 这个女生是vn,6511383486,无暮ovo,无暮ovo,四川
3,5511804561,,糯米丝儿r,浙江
？,553240256,低调不低头DDT,月球上的人😲,白俄罗斯
滴滴滴,3020880475,Cancanwode3,風間琉璃,河北
我去林伟翔,1657466009,喜欢吃呵呵,用户4396😇,黑龙江
3,4270882234,孙笑川大帅哥,Tlli11,北京
3,1547646253,,贴吧用户_Q95yP4P,上海
3,1547646253,,贴吧用户_Q95yP4P,上海
林伟翔表白？你不知道高天亮,3300988847,摇摇晃悠悠荡,摇摇晃悠悠荡,四川
急,3669185465,DBDJL1,DBDJL,江苏
直接出击。与其在这里担心会不会被夺走不如直接主动出击，成了就皆大欢喜不成又不代表世界崩塌了,4464252179,,深海大馒头,内蒙古
这就是孙吧12级的水贴方式吗,1255975610,鬼嫁丶羽殇,贴吧用户_QGPKtV8,吉林
3,3524134438,Gotobeone,我也不想加三的,河南
一个赶着吃烂萝卜的初生还让你急上了，乱搞的都能洗 能骗自己，她是个什么贵物，跟她处等着以后给自己找麻烦？你要是还看不清上赶着舔那只能说你也不是什么好饼，那就给大伙爬,1042837763,金贾拉克丝,给路过的人都打一拳,辽宁
会编就再编点,2768527393,断剑员外,断剑员外,江苏
你也表白啊，不然你就没了,1190376400,灬禁心禁力丨,灬禁心禁力丨,福建
3,6580760913,我的龘雕能攻城,直升机王牌飞行员牢大,黑龙江
3,6580760913,我的龘雕能攻城,直升机王牌飞行员牢大,黑龙江
3,6580760913,我的龘雕能攻城,直升机王牌飞行员牢大,黑龙江
3,6580760913,我的龘雕能攻城,直升机王牌飞行员牢大,黑龙江
3,6580760913,我的龘雕能攻城,直升机王牌飞行员牢大,黑龙江
林伟翔可是我们的冠军，你输了也不丢人,990044303,g1426802265,是泫三嘛,江苏
gkd,5329337088,吸阳悦器,裆针master,四川
哈哈哈哈哈,1095649039,一层皮子包骨头,玉步,浙江
3,5178554207,,辽宁陈浩南,辽宁
林伟翔,5613917572,,贴吧用户_GR4NGUa,安徽
gkd,4510369112,独孤求败触控屏,又掉锅里了,广东
3,5037606081,超人不會飛88,超人不會飛88,浙江
3,5930759526,爱吃零食的tom,爱吃零食的Tom,内蒙古
然后呢？然后呢,5347932101,,ㅤ純愛ㅤ,河南
拉黑了,6431352846,,亲娘猎人.,河南
特么的，他哪次说的不是你跟别人不一样？,6551848821,小楼昨夜听凨雨,小楼昨夜听凨雨,四川
你真该似阿！！！我踏马的祝你幸福阿！！！,5944804677,弗亡弗灭,春江潮水连海,福建
人家是世界冠军你比不过,6066688762,月色入夜yes,重生之我是乃琳男友,上海
0.3转账都不删一下 不是合格的演员,3954923194,,贴吧用户_5VNMVV8,广东
3,6351916582,黑泽太太也不想,贴吧用户_GD4V52J,山西
林炜翔坏事做尽,4887715334,副本混子,紫荆乐子人,广东
林伟翔？,5065440437,壇克大大抓手,克坦驾员驶,四川
lwx也干了,1700102593,呵呵哥怪,呵呵哥怪,江苏
他是林炜翔，那你是喻文波还是简自豪,2406626523,b吧野路子回复,真●阿笑,广西
3,4602360587,Charel384,Charel384,四川
3,4602360587,Charel384,Charel384,四川
难蚌,2440923770,温柔全予薇妹,空山月,重庆
3,4602360587,Charel384,Charel384,四川
3,4602360587,Charel384,Charel384,四川
快马加编,4614553224,官子1,群青色の孤独,河南
3,2043563034,我只想要你674,喜欢我明日香嘛😋,广西
3,4961249353,,孙笑川魔,天津
3,4680541375,,雍南,江西
