Text,User ID,User Name,Nick Name New,IP Address
楼主，我最近想升级下电脑配件，有个之前认识的修电脑的给了张图，能帮忙看下有没有性价比更好的配件么,4138583737,热情的卡子哥,吟雪界王-沐玄音,浙江
建议当个人,3030603692,0群星之上0,▪群星之上▪,陕西
秋裤反穿，配享太庙,1071548371,南音羽阁,网络小仙女的亲生父亲,江苏
学生是这样的,1065747823,huke1627147959,错过的烟火🎇🎇,吉林
挺好的,4627488394,浮粱梦,浮粱梦，游黄泉（一转,甘肃
难得的良善之人,771628566,123456纯windy,☞普雷尔万,贵州
我刚出社会也被骗了大几千，前几天才被骗完,5844859397,,枝芽儿,湖南
楼主好人一生平安,4911876829,HeYo0815,HeYo15💦,广东
你应该删了他晾他一天再加回来，一朝被蛇咬十年怕井绳，比说教有用,2786781007,HC丶楪祈,BUGº,内蒙古
给他一个教训,162456083,ID就是hjh111,纯种OPMMMMMM,广东
好人有好报,2417016559,傲娇追猎喵阿,傲娇追猎喵阿,海南
但是人教人没用，事教人才会长记性,2417016559,傲娇追猎喵阿,傲娇追猎喵阿,海南
楼主好人 一生平安,476430844,反恐菜神,二队惩戒骑😇,天津
后面的行为确实值得给点个赞,3890506238,犀利i丶哥,卡卡丶罗特º,河北
还是好人多,233271279,0星焰0,柚子鹿▫,浙江
我上次买显卡，他和我差不多大也是学生，直接给我寄过来了，还好我有道德会转钱,1588803237,mc红石丿小白,梦惊禅℃,广东
好人一生平安,2086363247,超体time,一万一千里路,江西
转发到糖吧吧,1072595493,当自强12138,当自强12138,北京
lz好人我很少打字,1668486695,smile翔凯,饭桌骑士🌟,浙江
为楼主点赞，人间自有真情在,6606253614,钱包紧紧waz,钱包紧紧waz,广东
楼主好人,1187455979,呵呵还好还好9,可爱的恶灵酱哦,广西
好人啊,4875099534,,miomoi,广东
"两年前我卖ps5也是这样的，那人直接支付宝打款，内蒙古的单顺丰就花了一百多，后来又要我账号屁事一堆，结果把我支付宝那款涨举报了，咸鱼也封了，支付宝限额了，我网上申请了才给我解的还不够麻烦的，那人还给我粑粑一堆什么不利得当，学法律啥的
#(懒得理)#(开心)#(钱)#(小红脸)",2785333478,那天你还不在,福瑞,山东
好人贴,3437114038,BPZL小宇哥,吐司柴,湖南
楼主是好人,3458543467,MC万岁77,◆时间水晶◆,广东
最好人的一集,17596396725474,hh鬼哟,贴吧用户_6S5DZbKR7,四川
楼主大好人啊,5632605955,一只小小白阿,一只小小白啊,广东
好人一生平安,2439171085,ER炙天,炙天🍊,天津
楼主好人,6460489699,beggar545,薛定谔的精神继承人,福建
正道的光,2915024255,同舟共霁,同舟共济🌊,安徽
你这样他记不住的 只会对别人也信任只有吃了亏才长记性,3343988406,只道平常if,只道平常if,山东
正能量楼主,3499222178,伊裳樱,伊裳樱,福建
我会教他认识社会的险恶,1449656085,多啦A梦的喵,爱deep生♂,浙江
好人一生平安,2721165762,qsewad4,请输入昵称🌝🌝,天津
好人啊！,1604372407,大爱无敌03,牛蛙刺身😜,广东
respect,967095686,吾儿莫狂,影儿是天💞,四川
js遍地的卡吧居然有如此正能量的楼主，与比吧宗旨不符，建议永封,676946507,丶颜若溪,丶颜若溪,重庆
一看这小孩就没玩过dnf,1673947555,芹菜凉快,贴吧用户_Q23U8P5,河北
给他发顺丰。。,65679259,大司马郭祀,大司马郭祀,广东
"好人一生平安
妳相信命中註定般的相遇嗎",4447225522,AddicT网瘾少年,AddicT网瘾少年,黑龙江
小时候遇到lz这样的好人就好了，红包钱全给送出去了,2343369761,curry30yy,蜜雪冰诚‮‮,广东
本地老哥来我这自提显示器，我把显示器和线给他送车上，直接发车走了……临走跟我说回家看好了就给我转钱，留下没反应过来的我在风中凌乱，还好后面给我确定收货了,3365616926,来自星星的小枣,文豪衣知世🎓,河南
让他知道社会的险恶，快递里再加上几包辣条吃吃上火,2986720922,ad18697778372l,🍀落叶的位置🌸,河南
小孩子是挺没戒心的 以前帮人代购手办 直接给我zfb转了2000多 还好是遇见我 连身份证都没有 海关都是我给报的,64801381,yangzi2395,yangzi2395,天津
别怕，毕竟好人多，好人多~~我咸鱼都是同城的，也会经常直接转~~,172096360,ren278,噢(´-ω-`)喔喔,浙江
现在的年轻人单纯的可爱,1053019768,阳光的aaaaaaab,UZI,埃及
楼主好人一生平安,1606944019,谁抢了竹子雨,叫我南川º,山东
如果是我的话我会收钱，然后拉黑，再发货，等快递收到的时候再加他让他长点心,1627639071,琴断三千曲已终,Northeº,广东
楼主好棒👍🏻,148897516,最终武力,St🌟,云南
如果有陌生人在这种事情上愿意信任我，我一定不辜负他的信任吧,90302666,jacksongiang,jacksongiang,湖南
lz好人一生平安,4408771462,1341059300qq,Helsing,浙江
做人漂亮点遇到事也会有好运🍀，遇到坏事也会逢凶化吉。,899952022,阳光的中国魂,亚托克斯♋😈,湖北
很好的人，使我🐍在床上,2040367298,漩涡苍南梦,漩涡苍南梦,广东
我也是这样，小时候以前打游戏被骗过装备，出社会也被骗过。从此不轻易相信别人，但也并没因此黑化去骗别人。网上认识的朋友装机小白找我装机信任我买我淘汰的显卡我也没骗他，给他按正常朋友价没赚钱卖他的。我不愿意变成自己讨厌的样子，也不愿意辜负他们的信任，毕竟自己并不缺这么点钱。,3235949513,深梦嫌呓语,겁이 많다阿猫,江苏
好人一生平安 给你点赞,1457785498,沃行穿梭love,WingKwan,广东
牛逼,3495405206,陬原有氧樱桃,牛牛小精灵做不到哦,安徽
楼主发大财,749622515,bigsupersheeps,不迷人的羊羊♀,江苏
救赎之前被骗得自己,3909782138,WZ天空海阔,习惯🏖️,山东
点个赞吧,4800537832,朝荣晓风,One jerry,河南
祝lz身体健康 胶浓管硬！,2066299112,一粒王小马,一粒王小马,广东
6,3432896324,初风233,初顺风,安徽
楼主大义祝楼主一胎9个儿子,347730507,0蓝小邪0,ZIYE,安徽
楼主好人给你点赞了,6471587566,小策同学66,安不漪不爱吵架,广西
换我就吓吓他，然后再给他发，怕他以后还心存侥幸,1286617092,圣光小窝窝,你拿个船舵,浙江
之前卖个方舟的号几百块，也是个高中生要走微信直接给我转账,1082262748,乌鱧,永远爱明日香,江苏
好人,1604426360,wanuv_,wanuv,四川
楼主好人呢，我也被骗过，虽然只有1k多吧，但是淋雨的感受就绝不好受啊……还好这个孩子遇到个楼主这样的人，希望他能少吃一堑，也长一智吧。之前还遇到过sb骗子说“你应该感谢我让你长记性了——不要轻信别人”，我真想啐这样人一口。长一智未必要吃一堑，吃亏也从来不是福气。不会吸取教训的人吃多少亏都是一样，反而不吃亏就吸取教训才是好事😤,1099185940,刹那芳华沉沙,松鼠跪鱼,河南
楼主好人啊,2077571950,儒雅的orefrog,这下可倒霉了♋,湖北
配享太庙了,3437737452,鸽里鸽气,你弟😓王,广东
好人一生平安,907344287,千载功勋,Richeal,北京
lz好人,3523884189,古风诗羽,古风诗羽,四川
要我就收款拉黑嘲讽三连让小伙见识见识社会的险恶，最后偷偷配好电脑，电脑写个纸条，纸条里写“小伙涨记性了不，下次可不一定能遇到这么好的叔叔了”，让他收到电脑痛哭流涕,5313594258,现金打扮打扮04,-,内蒙古
淋过雨的人，更知道该怎么撑伞，你真的，我哭死😭(☂️╹д╹),2189779156,炒熟的豌豆,炒熟的豌豆,北京
我的建议是等他发完地址你收完钱直接拉黑 让他体验下社会的险恶 然后第二天把显卡发过去,334098916,笑容已然,笑容依然😜,浙江
正道的光,1409770020,超级Nice丶X,超级Nice丶X,新疆
楼主大好人,2072478949,z迁就啊,Ayanamiˊ,陕西
一个学生买我显卡没走平台直接给我转账了，楼下细🔒,4738560949,楊如画,楊如画,福建
1,4738560949,楊如画,楊如画,福建
事情是这样的，楼🐷前几天在🐟上发布了一张卡，这个应该是个高中生兼职赚钱在配电脑，于是他要了楼🐷的微信，可没想到直接给楼🐷转账了,4738560949,楊如画,楊如画,福建
如果换做大家会怎么做,4738560949,楊如画,楊如画,福建
人在做天在看,128728689,wawahanxu110,💯男子汉大肚子,四川
还好是遇到了我，给小伙子发货了没有想象中的收款拉黑删除一套三连,4738560949,楊如画,楊如画,福建
因为楼🐷是99年的，以前刚出社会的时候被骗过，这几年加起来一共被骗了有两个馒头了差不多，所以楼🐷也是很苦口婆心劝告这个学生，害人之心不可有，防人之心不可无，也许这就是自己淋过雨也想给别人撑把伞吧,4738560949,楊如画,楊如画,福建
这个小伙子也是第一次配电脑，我看了一眼他挑选的配件，问题很大啊,4738560949,楊如画,楊如画,福建
所以楼🐷后续也教他怎么去挑选配件，给他推荐了很多，截图太多就不放出来了，希望有能看到我帖子的小白也能记住我的话，交易一定要走平台,4738560949,楊如画,楊如画,福建
楼主做的对换我我也和楼主一样选择,2411291998,灯火阑珊且未央,黑贞德💖,上海
他运气好，还好碰见楼主了,1592249923,夏日塔卡,夏日塔卡,广西
你一定要发大财啊,769521147,神LOLErz,梅振衣,四川
你一定会发大财,1059188678,蘭鎏,腌黄瓜先生✆,广东
没啥可说的，点个赞吧。楼主好人长命百岁！,658915637,L阿O森V纳E_CES,L阿O森V纳E_CES,北京
楼主好人,691695858,鬼谷欲发言人,鬼谷欲发言人,吉林
楼主 鱼上出二手 包邮寄走的话靠谱吗 想把2手的3060ti还有5800x板u套出掉 自提不方便 想干脆包邮寄出 但是看到很多人说邮寄风险大,853511607,回来再说丶,迷心咒💧,广东
好人一生平安,17596401817750,scorpions1997,scorpions1997,江苏
之前在卡吧卖手机，也是有个人直接zfb转钱给我，那时候我还在读大学，也是直接给他发货了,442111742,zd819199957,dottt😈,广东
好人一生平安,207253291,獨噯錂楓,獨噯錂楓,河南
楼主做得对,745708232,hogtail666,hogtail666,北京
有时候跟没出社会的学生沟通交流一番，能感觉到很单纯的感觉，那也是你曾经遗失的，2个不同的位置的人交流有种别样的感觉,812961851,混怒D小鸟,带带大师兄^_^,广东
我们都变成了爱讲大道理的大人,155551888,30842998,阿尔法沙发上,广西
你做的好啊,2081982831,鉁樹笉杩囧垎,不丶过分ლ,江苏
你直接一套收款拉黑删除，发完货再把他加回来，他一定会成长的,2242313373,中国逗B协会,自由的信徒,辽宁
看他配件买的都是便宜的，竟然还直接把950转给你，唉，这要是被其他人拉黑删除多难受，代他谢谢楼主了,908494329,Kovsyi,Nxkkz,上海
楼主你一定要身体健康发大财啊,2954296567,真宗席子2,真宗席子2,湖北
瑞思拜,1805101127,Max_Phone__,伊文道夫,广东
咸鱼我也碰见过，走私下支付，不过就几十块的东西，你这个面额还不小,3166947613,取个名真难816,芝士•猞猁,河南
如果真的收款拉黑人家可以报警吗,699328756,股市游击队长,股市游击队长,上海
楼主你一定要身体健康发大财啊,2949870355,吾之犬二郎也,失控的疯子呀😄,广西
一句“我相信你”，这小伙子以后还有吃大亏的时候,852231043,Life水电工大叔,Life水电工大叔,广东
楼主好人，但是不一定能次次碰到好人。 防人之心不可无,4057849587,天桥贴膜弥师傅,天桥贴膜弥师傅,四川
TMD这是哪里来的好人，,48529895,IP——DANG,IP——DANG,广东
这也来秀一下。我以前没有咸鱼的时候。QQ群里买卖东西不都是先把钱打过来的么,176773814,洒脱人生e,洒脱人生e,广东
而你才是真正得牛爷爷,1623576154,faker做事情,柴柴美少女🍺,广东
得先拉黑吓唬一下，不然不长记性,2140350186,爱了绕啊绕,-白隽-,广东
好人,2124539653,,贴吧用户_QCt5KEG,广东
好人一生平安,956235550,可爱的正儿八经,十三🐨,河北
楼主好人，发大财。,1267821101,我不是权志龙i,我不是权志龙i,广东
可能没支付宝吧。,4323744936,bangbang090317,我是谁？皮可裘,上海
祝你一生平安,1357999148,淡忘_____那伤,T.Purifier,山东
这才是显卡吧该有的帖子日常那些妖魔鬼怪发的都是什么啊,6359691454,,贴吧用户_GD27UGy,江苏
楼主我爱你,263096707,迪塔多,link麻王哒,江西
你是好人 奖励你一个mua,2951373750,丿爱她的他,一根大杆◎烟,浙江
楼主一定发大财,2356023939,x1204732669,惊夏,江苏
正确的,1590017183,陈泽林泽林,陈泽林泽林,广东
看你良心了 如果良心不好不给他寄显卡然后拉黑,912169959,zz不要说,zz不要说,四川
正道的光,1904182933,mank999,mank999,内蒙古
楼主好人，希望你这种人多一点,17596388107200,sadasdasdasdmt,吃喝不愁-的,北京
楼主好人,739970614,复仇之骑,贝拉只为我亮✨,四川
"这样搞的生意做的 都很大，
前20多年前，有种物品，一单就要30万，，第一次合作，上家直接打过来。
前几单都没问题，，最后一单，发货人收了钱失踪了，，下单那个人，听说后，
就笑了一下。",63873658,滕州表哥,滕州表哥,山东
好人一生平安,913632065,乔克叔叔wade,猪猪侠💤💤💤,浙江
好人一胎十八罗汉,3320631482,我有恶女啊,王封,广东
我也是 卖电脑好多人 直接微信我转几千 几万。。 其实还是最好走鱼什么的平台 安全第一,112007438,zhuzhoulun,☞明明不念旧☜,浙江
好人，那天来成都了给我说，我开好放洗好pg替他感谢你,5588761073,牟捏牛,天天爱上下卢东棍壮物,四川
好人一生平安！,1317389196,呵呵呵呃啊,呵呵呵呃啊,江苏
好,1728374163,混子不混_,擎天柱◎º,湖北
啊？你没有让他买个教训？,157932415,ED坏死Man,ED坏死Man,福建
删了再把他加回来，让他长长教训,17596415725763,小白鼠家的H2O,小白鼠家的H2O,贵州
正道的光,6334085309,钩巴显卡,闭麦吧雪豹,广东
如果你拉黑了，他去找警察叔叔，警察叔叔会给你打电话的,813410124,鉮秘X,月亮与西,福建
别人要买我电脑，1400要直接转我，我给他拒绝了不卖给他是个退伍哥们，我觉得我的电脑不适合他用，我的电脑有点老了小毛病多，他说没事。我不让他买我的让他选更好的去了。,194887491,Jxrsbzz,Jxr,江苏
2024楼主发大财,104689896,Maesodeno,等待🌞艾尔登,江西
楼主，我最近想升级下电脑配件，有个之前认识的修电脑的给了张图，能帮忙看下有没有性价比更好的配件么,4138583737,热情的卡子哥,吟雪界王-沐玄音,浙江
建议当个人,3030603692,0群星之上0,▪群星之上▪,陕西
秋裤反穿，配享太庙,1071548371,南音羽阁,网络小仙女的亲生父亲,江苏
学生是这样的,1065747823,huke1627147959,错过的烟火🎇🎇,吉林
挺好的,4627488394,浮粱梦,浮粱梦，游黄泉（一转,甘肃
难得的良善之人,771628566,123456纯windy,☞普雷尔万,贵州
我刚出社会也被骗了大几千，前几天才被骗完,5844859397,,枝芽儿,湖南
楼主好人一生平安,4911876829,HeYo0815,HeYo15💦,广东
你应该删了他晾他一天再加回来，一朝被蛇咬十年怕井绳，比说教有用,2786781007,HC丶楪祈,BUGº,内蒙古
给他一个教训,162456083,ID就是hjh111,纯种OPMMMMMM,广东
好人有好报,2417016559,傲娇追猎喵阿,傲娇追猎喵阿,海南
但是人教人没用，事教人才会长记性,2417016559,傲娇追猎喵阿,傲娇追猎喵阿,海南
楼主好人 一生平安,476430844,反恐菜神,二队惩戒骑😇,天津
后面的行为确实值得给点个赞,3890506238,犀利i丶哥,卡卡丶罗特º,河北
还是好人多,233271279,0星焰0,柚子鹿▫,浙江
我上次买显卡，他和我差不多大也是学生，直接给我寄过来了，还好我有道德会转钱,1588803237,mc红石丿小白,梦惊禅℃,广东
好人一生平安,2086363247,超体time,一万一千里路,江西
转发到糖吧吧,1072595493,当自强12138,当自强12138,北京
lz好人我很少打字,1668486695,smile翔凯,饭桌骑士🌟,浙江
为楼主点赞，人间自有真情在,6606253614,钱包紧紧waz,钱包紧紧waz,广东
楼主好人,1187455979,呵呵还好还好9,可爱的恶灵酱哦,广西
好人啊,4875099534,,miomoi,广东
"两年前我卖ps5也是这样的，那人直接支付宝打款，内蒙古的单顺丰就花了一百多，后来又要我账号屁事一堆，结果把我支付宝那款涨举报了，咸鱼也封了，支付宝限额了，我网上申请了才给我解的还不够麻烦的，那人还给我粑粑一堆什么不利得当，学法律啥的
#(懒得理)#(开心)#(钱)#(小红脸)",2785333478,那天你还不在,福瑞,山东
好人贴,3437114038,BPZL小宇哥,吐司柴,湖南
楼主是好人,3458543467,MC万岁77,◆时间水晶◆,广东
最好人的一集,17596396725474,hh鬼哟,贴吧用户_6S5DZbKR7,四川
楼主大好人啊,5632605955,一只小小白阿,一只小小白啊,广东
好人一生平安,2439171085,ER炙天,炙天🍊,天津
楼主好人,6460489699,beggar545,薛定谔的精神继承人,福建
正道的光,2915024255,同舟共霁,同舟共济🌊,安徽
你这样他记不住的 只会对别人也信任只有吃了亏才长记性,3343988406,只道平常if,只道平常if,山东
正能量楼主,3499222178,伊裳樱,伊裳樱,福建
我会教他认识社会的险恶,1449656085,多啦A梦的喵,爱deep生♂,浙江
好人一生平安,2721165762,qsewad4,请输入昵称🌝🌝,天津
好人啊！,1604372407,大爱无敌03,牛蛙刺身😜,广东
respect,967095686,吾儿莫狂,影儿是天💞,四川
js遍地的卡吧居然有如此正能量的楼主，与比吧宗旨不符，建议永封,676946507,丶颜若溪,丶颜若溪,重庆
一看这小孩就没玩过dnf,1673947555,芹菜凉快,贴吧用户_Q23U8P5,河北
给他发顺丰。。,65679259,大司马郭祀,大司马郭祀,广东
"好人一生平安
妳相信命中註定般的相遇嗎",4447225522,AddicT网瘾少年,AddicT网瘾少年,黑龙江
小时候遇到lz这样的好人就好了，红包钱全给送出去了,2343369761,curry30yy,蜜雪冰诚‮‮,广东
本地老哥来我这自提显示器，我把显示器和线给他送车上，直接发车走了……临走跟我说回家看好了就给我转钱，留下没反应过来的我在风中凌乱，还好后面给我确定收货了,3365616926,来自星星的小枣,文豪衣知世🎓,河南
让他知道社会的险恶，快递里再加上几包辣条吃吃上火,2986720922,ad18697778372l,🍀落叶的位置🌸,河南
小孩子是挺没戒心的 以前帮人代购手办 直接给我zfb转了2000多 还好是遇见我 连身份证都没有 海关都是我给报的,64801381,yangzi2395,yangzi2395,天津
别怕，毕竟好人多，好人多~~我咸鱼都是同城的，也会经常直接转~~,172096360,ren278,噢(´-ω-`)喔喔,浙江
现在的年轻人单纯的可爱,1053019768,阳光的aaaaaaab,UZI,埃及
楼主好人一生平安,1606944019,谁抢了竹子雨,叫我南川º,山东
如果是我的话我会收钱，然后拉黑，再发货，等快递收到的时候再加他让他长点心,1627639071,琴断三千曲已终,Northeº,广东
楼主好棒👍🏻,148897516,最终武力,St🌟,云南
如果有陌生人在这种事情上愿意信任我，我一定不辜负他的信任吧,90302666,jacksongiang,jacksongiang,湖南
lz好人一生平安,4408771462,1341059300qq,Helsing,浙江
做人漂亮点遇到事也会有好运🍀，遇到坏事也会逢凶化吉。,899952022,阳光的中国魂,亚托克斯♋😈,湖北
很好的人，使我🐍在床上,2040367298,漩涡苍南梦,漩涡苍南梦,广东
我也是这样，小时候以前打游戏被骗过装备，出社会也被骗过。从此不轻易相信别人，但也并没因此黑化去骗别人。网上认识的朋友装机小白找我装机信任我买我淘汰的显卡我也没骗他，给他按正常朋友价没赚钱卖他的。我不愿意变成自己讨厌的样子，也不愿意辜负他们的信任，毕竟自己并不缺这么点钱。,3235949513,深梦嫌呓语,겁이 많다阿猫,江苏
好人一生平安 给你点赞,1457785498,沃行穿梭love,WingKwan,广东
牛逼,3495405206,陬原有氧樱桃,牛牛小精灵做不到哦,安徽
楼主发大财,749622515,bigsupersheeps,不迷人的羊羊♀,江苏
救赎之前被骗得自己,3909782138,WZ天空海阔,习惯🏖️,山东
点个赞吧,4800537832,朝荣晓风,One jerry,河南
祝lz身体健康 胶浓管硬！,2066299112,一粒王小马,一粒王小马,广东
6,3432896324,初风233,初顺风,安徽
楼主大义祝楼主一胎9个儿子,347730507,0蓝小邪0,ZIYE,安徽
楼主好人给你点赞了,6471587566,小策同学66,安不漪不爱吵架,广西
换我就吓吓他，然后再给他发，怕他以后还心存侥幸,1286617092,圣光小窝窝,你拿个船舵,浙江
之前卖个方舟的号几百块，也是个高中生要走微信直接给我转账,1082262748,乌鱧,永远爱明日香,江苏
好人,1604426360,wanuv_,wanuv,四川
楼主好人呢，我也被骗过，虽然只有1k多吧，但是淋雨的感受就绝不好受啊……还好这个孩子遇到个楼主这样的人，希望他能少吃一堑，也长一智吧。之前还遇到过sb骗子说“你应该感谢我让你长记性了——不要轻信别人”，我真想啐这样人一口。长一智未必要吃一堑，吃亏也从来不是福气。不会吸取教训的人吃多少亏都是一样，反而不吃亏就吸取教训才是好事😤,1099185940,刹那芳华沉沙,松鼠跪鱼,河南
楼主好人啊,2077571950,儒雅的orefrog,这下可倒霉了♋,湖北
配享太庙了,3437737452,鸽里鸽气,你弟😓王,广东
好人一生平安,907344287,千载功勋,Richeal,北京
lz好人,3523884189,古风诗羽,古风诗羽,四川
要我就收款拉黑嘲讽三连让小伙见识见识社会的险恶，最后偷偷配好电脑，电脑写个纸条，纸条里写“小伙涨记性了不，下次可不一定能遇到这么好的叔叔了”，让他收到电脑痛哭流涕,5313594258,现金打扮打扮04,-,内蒙古
淋过雨的人，更知道该怎么撑伞，你真的，我哭死😭(☂️╹д╹),2189779156,炒熟的豌豆,炒熟的豌豆,北京
我的建议是等他发完地址你收完钱直接拉黑 让他体验下社会的险恶 然后第二天把显卡发过去,334098916,笑容已然,笑容依然😜,浙江
正道的光,1409770020,超级Nice丶X,超级Nice丶X,新疆
楼主大好人,2072478949,z迁就啊,Ayanamiˊ,陕西
