Text,User ID,User Name,Nick Name New,IP Address
好了，就在那天回寝室，Y哥一脸神秘拉住🐭🐭说，有一个本院的学姐加了他，并且好像喜欢他，这个学姐我们简称T，就是Y哥下跪的现任，此时他可没想到会有这一天捏,6475777100,,这并不好笑,安徽
T学姐也是频频示好，对于这种主动的，Y哥根本把持不住捏，不过依🐭🐭来看，不如偷偷去角落大角,6475777100,,这并不好笑,安徽
此时的他已经不能自拔了捏,6475777100,,这并不好笑,安徽
Y哥也是以爱情作为动力冲刺期末考试捏,6475777100,,这并不好笑,安徽
他们确定关系后，🐭🐭也是把他发誓只跟化材学姐好的视频发给他,6475777100,,这并不好笑,安徽
不过Y哥可是看不了了，曾经发的誓已经忘啦,6475777100,,这并不好笑,安徽
丢人现眼,1458997822,愛无反顾suit,愛无反顾suit,四川
然后逆天的来了，他又找上化材学姐了，约着一起出去吃饭,6475777100,,这并不好笑,安徽
这事连鼠鼠这种人都干不出来,6475777100,,这并不好笑,安徽
背着女朋友跟学姐吃饭捏，但是振振有词,6475777100,,这并不好笑,安徽
过了这些天，Y哥不知怎么的，本来是海王，现在莫名其妙成了🤡了,6475777100,,这并不好笑,安徽
这其中发生了什么，🐭🐭也是无从得知,6475777100,,这并不好笑,安徽
然后Y哥最近跟现任T出去约会，他自信的跟鼠鼠 m讲：女生说不要就是要。然后他小头控制大头，在T一直拒绝的情况下，强行扣了🦋，导致T很生气，认为Y哥不尊重她，这一点🐭🐭站在T这边,6475777100,,这并不好笑,安徽
来找鼠鼠倾诉，鼠鼠也是无奈呀,6475777100,,这并不好笑,安徽
他写了小作文跟女朋友道歉捏,6475777100,,这并不好笑,安徽
经过小作文的力量，T也是成功原谅了他，但是就在昨天，他开始带上小丑面具了,6475777100,,这并不好笑,安徽
起因是Y哥女朋友的舍友说，T都跟Y哥在一起了，理应给T的舍友都买一杯奶茶，鼠鼠表示震惊，这什么dyxxn理论，什么理应？逆天,6475777100,,这并不好笑,安徽
然后Y哥也不情不愿，并不是Y哥小气，Y哥对T确实出手阔绰捏，他觉得给女朋友买当然行，为啥还要给女朋友舍友买？对此鼠鼠评价是木🐷嘴馋而已,6475777100,,这并不好笑,安徽
然后T不高兴了，认为Y哥不把她当一回事，每次Y哥找她，她径直就走，Y哥忍不住哭了，T心软了，把Y哥抱在怀里安慰了半小时，最终Y同意了去买奶茶,6475777100,,这并不好笑,安徽
然后T舍友要求还挺多，什么七分糖，加这个加那个什么的，昨天中午一点钟，Y哥提了一兜子奶茶去女朋友宿舍楼下，打电话却得知女朋友在睡觉，女朋友让他等到一点半，于是一点四十T下楼拿奶茶，此时等候多时的Y哥一脸不高兴的递过去奶茶,6475777100,,这并不好笑,安徽
T便生气了，接过奶茶后，把奶茶钱转给了他捏，然后说原本计划出去旅游的车票她已经退了，不出去玩了，Y哥破大防，回宿舍趴在桌子上一动不动，哥几个正在打游戏 被吓了一跳，🐭🐭去安慰，他沉默不语，后来过了一会跟🐭🐭说了这些,6475777100,,这并不好笑,安徽
快马加编,5039846589,,贴吧用户_aMJ1DGD,江西
这里他也是很痛苦,6475777100,,这并不好笑,安徽
直到晚上，他眉飞色舞的跟鼠鼠说解决了，都是他的错，他不该摆出那个表情，T拿出分手威胁他，他给T下跪了求她原谅,6475777100,,这并不好笑,安徽
鼠鼠表示震惊，鼠鼠告诉他；你甜蜜大男人，你的膝盖可以跪父母跪师长，你居然为了这事给一个女人下跪？,6475777100,,这并不好笑,安徽
可是他觉得事情解决了不是很好吗,6475777100,,这并不好笑,安徽
因为自己对女朋友露出了不耐烦的表情，所以被认定为直男，因为跟女朋友说不想给她舍友买东西，所以被认定为直男捏,6475777100,,这并不好笑,安徽
🤡,4051213995,,贴吧用户_5Ee2RV1,重庆
恶有恶报,17596415877621,光明之子910,云鹤1491,河南
舍友也是真dinner，买不起奶茶可以去站一下street,4514276236,Akiba_2006,十五蚌,山东
3,5689114692,,没钱的钓丝,重庆
"3
+3",3539895273,123456我ywg,章鱼花花园,湖北
＋3,4496059539,,就是说确实,福建
挂我是吧,3469091899,朝朝暮暮阳阳,朝朝阳阳,中国香港
好好好,1242873105,happy一丶生,happy一丶生,重庆
3,1619267389,4399是你的,戴斯可得美羊酱,甘肃
3,5255047511,,帝国天星,广西
cy,2566780406,,咩咩子酱酱,陕西
+3,4562008920,,贴吧用户_aRyV98E,云南
3,3562598603,,贴吧用户_5tG23J1,河南
+3,3505964465,昆虫学者go,LYB小宇宙◆,吉林
绕场🐢♂️,5097799307,我才是羽化,。shjsjs,日本
👻男是真的恶新,4814459138,thethedog,thethedog,浙江
逆天,6029529814,seekiro,seekiro,山西
锁死，不要放出来害人,6038811900,风雪逝,风雨逝,河北
廖戴维,1601787690,我会翻滚自爆,我会翻滚自爆,广东
3,3923431687,3185883097w,狗熊岭你强哥.,河南
3,801347294,小徐XKD,曼彻斯特城第一深情,辽宁
后续呢,1290073799,takagidaisuki,主观唯心论者,广东
3,4503096893,史珍想z,green牌小东西,湖南
fw，不过好似,4611365753,放抽屉九号,sgrid😨,天津
不如我q群一兄弟网上给主播打了2k，最后就约个会就完事了宾馆都没去成，约会吃饭的钱还是那兄弟自己掏的，给大家乐完了,3123585304,单个dgg,大辉123-,辽宁
+3,1016144217,,君安y,山东
➕3,3478388149,空曌386,比尔博·巴金斯,山东
什么直男会微信跟兄弟倾诉这么多这么细感情事，感觉是个内心自卑的娘炮,5231042286,超级牛头小队长,牛头小队长😜,广东
3,5948903785,zengruinb666,浪海听涛客,重庆
已阅，吃根面包先,3952397873,其实到好处,首席捕鼠大臣,湖北
很厉害,660076114,執念灬aback,執念灬aback,河南
评价是丕瘾控制大脑,3432047739,skkshdijwns,吧里啊全是钩🎏,贵州
只能说好似,4703008821,纁玄9,明明是我先来的︴,江苏
快删了吧 真恶心啊,1063320743,真炎灼剑,真炎灼剑,江苏
3,6462050796,,贴吧用户_JSWMaZU,浙江
沸羊羊都是这么个说法，舍友就是,3199137173,shaojh_6,MrNone◎,广西
kdg,6506663395,,Nyooo,山东
3,6540783402,wywybb81,半城浮烟,江苏
3,6350548081,ywcCCC18,聪明的特码头,河南
字多不看，来个8uu，总结一↓,1289249470,千层酱子,千层酱子,广东
3,1651261357,WenS618,WenS618,重庆
3,1651261357,WenS618,WenS618,重庆
"
有星入相，西北封侯",3534617046,春风拂槛露华秾,春风拂槛露华侬,陕西
逆天,1982570007,刚刚吃换个v,错过的烟火🎇,江西
"
8说了，8说了
经验＋3",3687833885,显示xs,dshffe,江苏
从后面买奶茶我就知道是小丑了,6446357847,BUZHIDA无悔,不知道就艾,浙江
加3,2895182470,Ares彼岸,抓闰土的猹☞,福建
幼稚男人一个捏，不用管，让小仙男小仙女锁死吧,1474602193,ph421421,Lopez525,陕西
3,4152417061,qazwsxedcdf50,qazwsxedcdf50,辽宁
和你说这么多他好爱你,1884689606,,贴吧用户_QEGUGJJ,广东
臣闻产犊于羊圈，长无为羊也。君处孙吧乎！耳目常施，而失交音，岂理欤？其所以强者，以承祖宗之礼艺也。夫停手银，自力无释，而转劳，岂非舍本而求末者哉？莫之入此，必有天之大祸也！,1936387186,,多看一眼就会爆乍,黑龙江
让乱军心者，杀!不战而退者，杀!,990415429,龟心似箭aaa,时块嘟嘟可,广东
3,5722073432,MIkasa_25L,泉泉泉泉泉此方,陕西
孙吧就是好 不是老鼠就是小丑,4461434542,烧猫柴郡,广东未来最快骑手,广东
3,6105946369,,笑川吧顶级乐子,江西
3,3285008025,浦西观察员,浦西观察员,贵州
3,5419620249,临海的花,临海的花,山东
3,5419620249,临海的花,临海的花,山东
3,5419620249,临海的花,临海的花,山东
3,5419620249,临海的花,临海的花,山东
3,5419620249,临海的花,临海的花,山东
3,5419620249,临海的花,临海的花,山东
3,5419620249,临海的花,临海的花,山东
3,5511804561,,糯米丝儿r,浙江
3,4407482436,个小目标的,个小目标的,上海
3,5637028156,seven曜光,七月没有樱花,浙江
3,5637028156,seven曜光,七月没有樱花,浙江
3,5637028156,seven曜光,七月没有樱花,浙江
3,5637028156,seven曜光,七月没有樱花,浙江
3,5637028156,seven曜光,七月没有樱花,浙江
3,6379295651,李傥矴針,贴吧用户_Gy5EXD5,山东
“我有一个朋友”,4494524589,yyyem8,yyyem8,四川
3,5967906192,波风水门why,⚡️波风水门,辽宁
集霸们别急，他后面肯定会整出新活的。🐭🐭比他还了解他自己，现在他女朋友已经开始用分手来威胁他了，他后面肯定有活,6475777100,,这并不好笑,安徽
丢人,6046532915,,不见0227,河南
3,2216147596,,钓我请用白丝,黑龙江
3,2216147596,,钓我请用白丝,黑龙江
3,2988932040,杨迷玲计生办,我一他,河南
加三,4538947981,雾起埋雷,凌云行,广东
3,4713443902,不是老东西,大宝1号,江苏
3,6572648702,,做梦梦见星星.,江西
3,6572648702,,做梦梦见星星.,江西
3,6572648702,,做梦梦见星星.,江西
3,6572648702,,做梦梦见星星.,江西
3,6541443571,,贴吧用户_J7yPSZb,江西
3,812462310,爱恨qr,丁真超人,安徽
3,812462310,爱恨qr,丁真超人,安徽
3,812462310,爱恨qr,丁真超人,安徽
3,812462310,爱恨qr,丁真超人,安徽
3,812462310,爱恨qr,丁真超人,安徽
3,812462310,爱恨qr,丁真超人,
3,6553251091,可靠的勾使,可靠的勾使,
3,6553251091,可靠的勾使,可靠的勾使,
🤡,3075397566,小日497,那么大鸡排Ω,
3,1593468388,不知贰十壹,不知贰十壹,
3,5022874613,艹你个奈奈,想不到id的🐭🐭,
4,5022874613,艹你个奈奈,想不到id的🐭🐭,
3,5022874613,艹你个奈奈,想不到id的🐭🐭,
3,1860777279,怨其黑,阿里嘎多小宝桑,
3,1550638507,咪的M酱,咪的M酱,
3,5092345336,取不了一点教我,取不了一点教我,
3,5092345336,取不了一点教我,取不了一点教我,
3,5092345336,取不了一点教我,取不了一点教我,
3,5092345336,取不了一点教我,取不了一点教我,
水,4093317456,孤星解说,铠皇霸天,
3,5315580696,,贴吧用户_ayPtXEE,
3,3277697204,璃猫长高高,✌︎( ᐛ ),
3,3277697204,璃猫长高高,✌︎( ᐛ ),
3,3277697204,璃猫长高高,✌︎( ᐛ ),
3,3277697204,璃猫长高高,✌︎( ᐛ ),
3,3277697204,璃猫长高高,✌︎( ᐛ ),
3,3277697204,璃猫长高高,✌︎( ᐛ ),
3,4093564982,极樂詩人,淸平樂-,
3,862163715,,贴吧用户_0KMRaE5,
好好好,1463207870,252312010pp,252312010pp,
👻男私一私啊,795802812,zq黑房何所惧,Flone171,福建
挺好,1436722652,鼠吧用户,鼠吧用户,山东
3,3539768054,星际战甲牛,星际战甲牛,江苏
典,5995780607,DVansWhite,VAW,湖北
3,6485543611,xiiiiiiiqing,xiqing,辽宁
3,5395771191,36岁温柔寡妇,大口浓痰嘎嘣脆,山东
太长了懒得看3333,2672865122,,暴晒爽,河南
3,2896642822,我方09,我方09,江苏
3,4131202486,,落灬尘ლ,安徽
3,5988474937,zyzgkccc,可口可乐^O^,内蒙古
3,5988474937,zyzgkccc,可口可乐^O^,内蒙古
3,5988474937,zyzgkccc,可口可乐^O^,内蒙古
3,5186369110,有恨无人省5,偶身在礼堂,四川
室友纯dinner,5186369110,有恨无人省5,偶身在礼堂,四川
下跪的纯小丑，拿图说话,6561737515,,立志在孙吧出人头地,河南
3,2287288319,1556哗哗,牢大顶针,浙江
3,2287288319,1556哗哗,牢大顶针,浙江
3,2287288319,1556哗哗,牢大顶针,浙江
3,6610612779,太欢愉了吧,太欢愉了吧,陕西
3,4911323556,ssjljjszq2004,牢哒！nn,河南
呼呼呼,5993881278,马靠是谁啊,op小神酱×嘻,陕西
+3,6334503766,youisapig77,闪电⚡⚡松鼠,江苏
3,5683556981,Xg丶是我,b村🐭人,江苏
赶紧锁死，别分,1049007508,浮云只想写一生,浮云只想写一生,广东
3,4855107159,,missingggg,辽宁
3,2211512323,,星河不印月,四川
3,5111644223,元宵馅月饼,元宵馅月饼,重庆
被拿捏了的老实人，情感市场中的炮灰，对面一点pua输出就投降，患得患失担心失去她怎么办，把事物的对错决定评判权交给别人，赔钱的货,1942946294,啦啦超人大本营,霜焰-♤,陕西
gkd,2118839792,兜里有糖im,萌揣阙字那挑好忒,河北
3,4625856095,,贴吧用户_a4N2DWC,湖南
3,6512450191,谁来剪月光669,谁来剪月光669,江苏
我前女友也是不会考虑我的感受，情商低，我付出得不到回报，快给我整玉玉了都，还好分了,3913481290,懒羊羊爱睡觉8,贴吧用户_5XXGC7t,云南
意满离,6501242297,原系男友,原系男友,山东
3,1708229087,,贴吧用户_QWD5S9C,福建
又是🐢楠，塔吗的,531903701,z358067729,z358067729,江苏
太长，不看,5348327075,五六七100,五六七100,河南
3,4438978596,,E1Rr,重庆
3,4438978596,,E1Rr,重庆
"楼主，我要告诉你一个秘密，
1、请看5
2、答案请看11
3、别生气，请看15
4、冷静，请看13
5、首先请看2
6、不要生气，请看12
7、我只想告诉你，经验+3！
8、我想告诉你答案在14
9、请耐心的看4
10、这是我最后一次这样做了请看7
11、当让你看6时，我希望你不要生气
12、抱歉，请看8
13、不要生气，请看10
14、我不知道怎麽说，但请看3
15、你一定十分生气，但请看9",5277339069,789555qqq,ze_star,黑龙江
3,5776345374,张师傅的小板凳,张师傅的小板凳,天津
3,2182223038,,贴吧用户_7QQaGGy,广西
3,5424615943,,贴吧用户_GQVta6R,江西
3,6327688051,杨如画yrh,yrh,四川
3,2213373582,大数据库heart,Ashen Two,陕西
3,5640803952,Dnjskdjjsjjei,爱生活的九,上海
3,5640803952,Dnjskdjjsjjei,爱生活的九,上海
3,5640803952,Dnjskdjjsjjei,爱生活的九,上海
3,5640803952,Dnjskdjjsjjei,爱生活的九,上海
3,5466491674,大_旭_哥,Jay,四川
+3,2161311178,白云鳞伤,白云鳞伤,浙江
说实话，你这朋友赢太多了，我比他还逆天。我先上个厕所，回来再跟你们说,5008732436,未妨惆怅lz,救赎让,新疆
